MUNI,18th St & Valencia St  ,3349,37.761663,-122.421423,06,075,020800,060750208002004,56346
MUNI,18th St & Pennsylvania Ave  ,3342,37.762828,-122.393471,06,075,022702,060750227021010,124038
MUNI,18th St & Pennsylvania Ave  ,3343,37.762732,-122.39322,06,075,022702,060750227022001,124038
MUNI,18th St & Noe St  ,3340,37.761094,-122.432688,06,075,020600,060750206004006,103229
MUNI,18th St & Noe St  ,3341,37.76096,-122.432905,06,075,020600,060750206004004,103229
MUNI,18th St & Texas St  ,3346,37.762701,-122.395422,06,075,022702,060750227021008,124038
MUNI,18th St & Texas St  ,3347,37.762621,-122.39516,06,075,022702,060750227022003,124038
MUNI,18th St & Sanchez St  ,3344,37.761228,-122.430464,06,075,020600,060750206001002,103229
MUNI,18th St & Sanchez St  ,3345,37.761094,-122.430682,06,075,020600,060750206004005,103229
MUNI,Geary Blvd & 9th Ave  ,4259,37.780982,-122.467644,06,075,040200,060750402002001,69564
MUNI,Geary Blvd & 6th Ave  ,4258,37.780902,-122.464377,06,075,045200,060750452001001,61781
MUNI,Woolsey St & Bowdoin St  ,6972,37.72338,-122.40961,06,075,025900,060750259002004,84618
MUNI,Williams Ave & Reddy St  ,6970,37.72973,-122.39525,06,075,023003,060750230032007,76406
MUNI,Woolsey St & Bowdoin St  ,6971,37.72349,-122.40941,06,075,025900,060750259001008,84618
MUNI,Garfield St & Vernon St  ,4253,37.719746,-122.467937,06,075,031301,060750313011001,72682
MUNI,Geary Blvd & 3rd Ave  ,4255,37.781277,-122.460938,06,075,040100,060750401003001,56812
MUNI,Garfield St & Victoria St  ,4254,37.719613,-122.465452,06,075,031301,060750313013005,72682
MUNI,Geary Blvd & 6th Ave  ,4257,37.781134,-122.464159,06,075,040100,060750401003004,56812
MUNI,Geary Blvd & 3rd Ave  ,4256,37.781045,-122.461156,06,075,045100,060750451003001,73750
MUNI,Mission St & 4th St   ,5533,37.78464,-122.40393,06,075,061500,060750615001040,112328
MUNI,Mission St & 3rd St   ,5532,37.78597,-122.40249,06,075,061500,060750615001050,112328
MUNI,Mission St & 3rd St   ,5531,37.78651,-122.40157,06,075,061500,060750615001041,112328
MUNI,Mission St & 2nd St   ,5530,37.78787,-122.39985,06,075,061500,060750615001042,112328
MUNI,Mission St & 6th St   ,5537,37.78119,-122.40831,06,075,017601,060750176015006,23099
MUNI,Mission St & 5th St   ,5536,37.782725,-122.40664,06,075,017601,060750176011007,23099
MUNI,Mission St & 5th St   ,5535,37.78259,-122.40654,06,075,017601,060750176011008,23099
MUNI,Mission St & 4th St   ,5534,37.78436,-122.40452,06,075,017601,060750176011003,23099
MUNI,Mission St & 7th St   ,5539,37.77897,-122.41135,06,075,017601,060750176013001,23099
MUNI,Mission St & 6th St   ,5538,37.78075,-122.4091,06,075,017601,060750176012002,23099
MUNI,PAUL AVE & CARR ST,7171,37.722404,-122.395667,06,075,023300,060750233001020,66250
MUNI,BUSH ST & Battery St,7188,37.791315,-122.399676,06,075,011700,060750117001028,23165
MUNI,Quintara St & 29th Ave  ,6153,37.74812,-122.48692,06,075,032901,060750329012001,92706
